typeID,groupID,typeName,mass,volume,capacity,portionSize,marketGroupID,,,,,
39038,1311,Nighthawk Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39039,1311,Vulture Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39040,1311,Vulture Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39041,1311,Vulture Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39042,1311,Vulture Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39043,1311,Vulture Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39044,1311,Raven Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39045,1311,Raven Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39046,1311,Raven Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39047,1311,Raven Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39048,1311,Raven Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39049,1311,Rokh Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39050,1311,Rokh Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39051,1311,Rokh Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39052,1311,Rokh Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39053,1311,Rokh Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39054,1311,Scorpion Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39055,1311,Scorpion Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39056,1311,Scorpion Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39057,1311,Scorpion Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39058,1311,Scorpion Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39059,1311,Widow Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39060,1311,Widow Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39061,1311,Widow Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39062,1311,Widow Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39063,1311,Widow Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39064,1311,Golem Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39065,1311,Golem Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39066,1311,Golem Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39067,1311,Golem Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39068,1311,Golem Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39069,1311,Phoenix Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39070,1311,Phoenix Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39071,1311,Phoenix Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39072,1311,Phoenix Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39073,1311,Phoenix Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39074,1311,Chimera Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39075,1311,Chimera Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39076,1311,Chimera Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39077,1311,Chimera Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39078,1311,Chimera Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39079,1311,Wyvern Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39080,1311,Wyvern Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39081,1311,Wyvern Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39082,1311,Wyvern Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39083,1311,Wyvern Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39084,1311,Leviathan Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39085,1311,Leviathan Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39086,1311,Leviathan Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39087,1311,Leviathan Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39088,1311,Leviathan Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39089,1311,Badger Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39090,1311,Badger Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39091,1311,Badger Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39092,1311,Badger Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39093,1311,Badger Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39094,1311,Tayra Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39095,1311,Tayra Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39096,1311,Tayra Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39097,1311,Tayra Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39098,1311,Tayra Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39099,1311,Crane Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39100,1311,Crane Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39101,1311,Crane Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39102,1311,Crane Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39103,1311,Crane Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39104,1311,Bustard Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39105,1311,Bustard Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39106,1311,Bustard Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39107,1311,Bustard Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39108,1311,Bustard Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39109,1311,Charon Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39110,1311,Charon Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39111,1311,Charon Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39112,1311,Charon Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39113,1311,Charon Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39114,1311,Rhea Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39115,1311,Rhea Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39116,1311,Rhea Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39117,1311,Rhea Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39118,1311,Rhea Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39119,1311,Crucifier Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39120,1311,Crucifier Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39121,1311,Crucifier Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39122,1311,Crucifier Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39123,1311,Crucifier Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39124,1311,Executioner Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39125,1311,Executioner Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39126,1311,Executioner Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39127,1311,Executioner Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39128,1311,Executioner Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39129,1311,Inquisitor Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39130,1311,Inquisitor Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39131,1311,Inquisitor Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39132,1311,Inquisitor Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39133,1311,Inquisitor Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39134,1311,Magnate Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39135,1311,Magnate Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39136,1311,Magnate Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39137,1311,Magnate Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39138,1311,Magnate Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39139,1311,Punisher Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39140,1311,Punisher Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39141,1311,Punisher Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39142,1311,Punisher Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39143,1311,Punisher Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39144,1311,Tormentor Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39145,1311,Tormentor Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39146,1311,Tormentor Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39147,1311,Tormentor Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39148,1311,Tormentor Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39149,1311,Retribution Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39150,1311,Retribution Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39151,1311,Retribution Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39152,1311,Retribution Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39153,1311,Retribution Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39154,1311,Vengeance Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39155,1311,Vengeance Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39156,1311,Vengeance Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39157,1311,Vengeance Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39158,1311,Vengeance Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39159,1311,Anathema Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39160,1311,Anathema Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39161,1311,Anathema Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39162,1311,Anathema Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39163,1311,Anathema Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39164,1311,Purifier Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39165,1311,Purifier Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39166,1311,Purifier Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39167,1311,Purifier Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39168,1311,Purifier Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39169,1311,Sentinel Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39170,1311,Sentinel Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39171,1311,Sentinel Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39172,1311,Sentinel Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39173,1311,Sentinel Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39174,1311,Crusader Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39175,1311,Crusader Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39176,1311,Crusader Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39177,1311,Crusader Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39178,1311,Crusader Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39179,1311,Malediction Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39180,1311,Malediction Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39181,1311,Malediction Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39182,1311,Malediction Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39183,1311,Malediction Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39184,1311,Coercer Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39185,1311,Coercer Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39186,1311,Coercer Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39187,1311,Coercer Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39188,1311,Coercer Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39189,1311,Dragoon Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39190,1311,Dragoon Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39191,1311,Dragoon Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39192,1311,Dragoon Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39193,1311,Dragoon Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39194,1311,Heretic Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39195,1311,Heretic Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39196,1311,Heretic Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39197,1311,Heretic Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39198,1311,Heretic Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39199,1311,Arbitrator Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39200,1311,Arbitrator Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39201,1311,Arbitrator Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39202,1311,Arbitrator Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39203,1311,Arbitrator Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39204,1311,Augoror Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39205,1311,Augoror Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39206,1311,Augoror Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39207,1311,Augoror Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39208,1311,Augoror Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39209,1311,Maller Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39210,1311,Maller Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39211,1311,Maller Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39212,1311,Maller Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39213,1311,Maller Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39214,1311,Omen Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39215,1311,Omen Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39216,1311,Omen Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39217,1311,Omen Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39218,1311,Omen Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39219,1311,Sacrilege Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39220,1311,Sacrilege Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39221,1311,Sacrilege Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39222,1311,Sacrilege Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39223,1311,Sacrilege Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39224,1311,Zealot Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39225,1311,Zealot Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39226,1311,Zealot Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39227,1311,Zealot Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39228,1311,Zealot Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39229,1311,Devoter Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39230,1311,Devoter Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39231,1311,Devoter Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39232,1311,Devoter Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39233,1311,Devoter Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39234,1311,Guardian Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39235,1311,Guardian Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39236,1311,Guardian Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39237,1311,Guardian Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39238,1311,Guardian Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39239,1311,Curse Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39240,1311,Curse Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39241,1311,Curse Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39242,1311,Curse Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39243,1311,Curse Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39244,1311,Pilgrim Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39245,1311,Pilgrim Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39246,1311,Pilgrim Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39247,1311,Pilgrim Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39248,1311,Pilgrim Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39249,1311,Harbinger Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39250,1311,Harbinger Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39251,1311,Harbinger Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39252,1311,Harbinger Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39253,1311,Harbinger Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39254,1311,Oracle Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39255,1311,Oracle Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39256,1311,Oracle Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39257,1311,Oracle Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39258,1311,Oracle Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39259,1311,Prophecy Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39260,1311,Prophecy Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39261,1311,Prophecy Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39262,1311,Prophecy Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39263,1311,Prophecy Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39264,1311,Absolution Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39265,1311,Absolution Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39266,1311,Absolution Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39267,1311,Absolution Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39268,1311,Absolution Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
